runner_id,gender,age,segment_name,segment_distance_miles,elevation_gain_feet,elevation_loss_feet,mean_grade,cumulative_miles_completed,elapsed_hours_at_segment_start,velocity_mph
53,M,53,Lyon Ridge_to_Red Star Ridge,5.5,1428.9961087199954,1068.8681444399945,0.009060059742034849,10.3,1.9666666666666668,5.3775122216186855
53,M,53,Red Star Ridge_to_Robinson Flat,14.5,2667.040767760004,3404.511263800005,-0.019540777186332042,15.8,2.9894444444444446,5.614110561411057
53,M,53,Robinson Flat_to_Dusty Corners,7.699999999999999,673.2644572400015,1657.1883732400017,-0.01889194530219063,30.3,5.572222222222222,6.315789473684207
53,M,53,Dusty Corners_to_Devil's Thumb,9.799999999999997,1734.1864071999964,3369.6096878799963,-0.0013904429802586353,38.0,6.791388888888889,5.236752263618819
53,M,53,Devil's Thumb_to_Michigan Bluff,7.900000000000006,2262.89705404,2948.82883452,-0.013860776276281794,47.8,8.662777777777778,4.819522114895785
53,M,53,Michigan Bluff_to_Foresthill,6.299999999999997,1531.1450621200022,1449.0846920400024,-0.018318636156226434,55.7,10.301944444444445,4.941176470588232
53,M,53,Foresthill_to_Rucky Chucky,16.0,2334.314379159998,4858.340050479998,-0.031168987128378137,62.0,11.576944444444445,5.28537346302074
53,M,53,Rucky Chucky_to_Green Gate,1.7999999999999972,690.0164262800002,118.74016128000021,0.06353791274564467,78.0,14.604166666666666,4.194174757281542
53,M,53,Green Gate_to_Auburn Lake Trails,5.400000000000006,1046.6142067200008,886.0597396400007,0.004705208642353355,79.8,15.033333333333333,5.8238466147393755
53,M,53,Auburn Lake Trails_to_Pointed Rocks,9.099999999999994,1617.2408653999992,1695.8071408799995,-0.008060583729981825,85.2,15.960555555555555,4.910807974816364
53,M,53,Pointed Rocks_to_Finish,5.900000000000006,1250.07549932,1342.8314077999999,5.891218507828883e-05,94.3,17.81361111111111,4.206773618538329
32,F,45,Start_to_Lyon Ridge,10.3,3119.632645759996,2420.8301299599966,-0.0045734890175560495,0.0,0.0,5.460167869238699
32,F,45,Lyon Ridge_to_Red Star Ridge,5.5,1428.9961087199954,1068.8681444399945,0.009060059742034849,10.3,1.886388888888889,5.637813211845102
32,F,45,Red Star Ridge_to_Robinson Flat,14.5,2667.040767760004,3404.511263800005,-0.019540777186332042,15.8,2.8619444444444446,6.040967480615669
32,F,45,Robinson Flat_to_Dusty Corners,7.699999999999999,673.2644572400015,1657.1883732400017,-0.01889194530219063,30.3,5.262222222222222,6.933466733366686
32,F,45,Dusty Corners_to_Devil's Thumb,9.799999999999997,1734.1864071999964,3369.6096878799963,-0.0013904429802586353,38.0,6.372777777777777,5.3220696937698
32,F,45,Devil's Thumb_to_Michigan Bluff,7.900000000000006,2262.89705404,2948.82883452,-0.013860776276281794,47.8,8.214166666666666,4.940931202223767
32,F,45,Michigan Bluff_to_Foresthill,6.299999999999997,1531.1450621200022,1449.0846920400024,-0.018318636156226434,55.7,9.813055555555556,5.349056603773585
32,F,45,Foresthill_to_Rucky Chucky,16.0,2334.314379159998,4858.340050479998,-0.031168987128378137,62.0,10.990833333333333,5.479452054794518
32,F,45,Rucky Chucky_to_Green Gate,1.7999999999999972,690.0164262800002,118.74016128000021,0.06353791274564467,78.0,13.910833333333334,3.5584843492586558
32,F,45,Green Gate_to_Auburn Lake Trails,5.400000000000006,1046.6142067200008,886.0597396400007,0.004705208642353355,79.8,14.416666666666666,4.751894402346616
32,F,45,Auburn Lake Trails_to_Pointed Rocks,9.099999999999994,1617.2408653999992,1695.8071408799995,-0.008060583729981825,85.2,15.553055555555556,4.1249055653487785
32,F,45,Pointed Rocks_to_Finish,5.900000000000006,1250.07549932,1342.8314077999999,5.891218507828883e-05,94.3,17.759166666666665,4.035721071632152
248,M,44,Start_to_Lyon Ridge,10.3,3119.632645759996,2420.8301299599966,-0.0045734890175560495,0.0,0.0,5.714285714285714
248,M,44,Lyon Ridge_to_Red Star Ridge,5.5,1428.9961087199954,1068.8681444399945,0.009060059742034849,10.3,1.8025,5.924596050269299
248,M,44,Red Star Ridge_to_Robinson Flat,14.5,2667.040767760004,3404.511263800005,-0.019540777186332042,15.8,2.7308333333333334,5.683797909407667
248,M,44,Robinson Flat_to_Dusty Corners,7.699999999999999,673.2644572400015,1657.1883732400017,-0.01889194530219063,30.3,5.281944444444444,6.6442953020134174
248,M,44,Dusty Corners_to_Devil's Thumb,9.799999999999997,1734.1864071999964,3369.6096878799963,-0.0013904429802586353,38.0,6.440833333333334,5.238307349665922
248,M,44,Devil's Thumb_to_Michigan Bluff,7.900000000000006,2262.89705404,2948.82883452,-0.013860776276281794,47.8,8.311666666666667,3.88843314191961
248,M,44,Michigan Bluff_to_Foresthill,6.299999999999997,1531.1450621200022,1449.0846920400024,-0.018318636156226434,55.7,10.343333333333334,4.822453752923667
248,M,44,Foresthill_to_Rucky Chucky,16.0,2334.314379159998,4858.340050479998,-0.031168987128378137,62.0,11.649722222222222,4.894213612031608
248,M,44,Rucky Chucky_to_Green Gate,1.7999999999999972,690.0164262800002,118.74016128000021,0.06353791274564467,78.0,14.918888888888889,2.9294755877034304
248,M,44,Green Gate_to_Auburn Lake Trails,5.400000000000006,1046.6142067200008,886.0597396400007,0.004705208642353355,79.8,15.533333333333333,4.991014120667514
248,M,44,Auburn Lake Trails_to_Pointed Rocks,9.099999999999994,1617.2408653999992,1695.8071408799995,-0.008060583729981825,85.2,16.61527777777778,4.583741429970622
248,M,44,Pointed Rocks_to_Finish,5.900000000000006,1250.07549932,1342.8314077999999,5.891218507828883e-05,94.3,18.600555555555555,4.96029892573563
165,M,43,Start_to_Lyon Ridge,10.3,3119.632645759996,2420.8301299599966,-0.0045734890175560495,0.0,0.0,5.0976079186142425
165,M,43,Lyon Ridge_to_Red Star Ridge,5.5,1428.9961087199954,1068.8681444399945,0.009060059742034849,10.3,2.0205555555555557,5.31400966183575
165,M,43,Red Star Ridge_to_Robinson Flat,14.5,2667.040767760004,3404.511263800005,-0.019540777186332042,15.8,3.0555555555555554,5.308654530662057
165,M,43,Robinson Flat_to_Dusty Corners,7.699999999999999,673.2644572400015,1657.1883732400017,-0.01889194530219063,30.3,5.786944444444444,6.136816471109139
165,M,43,Dusty Corners_to_Devil's Thumb,9.799999999999997,1734.1864071999964,3369.6096878799963,-0.0013904429802586353,38.0,7.041666666666667,4.559906940674678
165,M,43,Devil's Thumb_to_Michigan Bluff,7.900000000000006,2262.89705404,2948.82883452,-0.013860776276281794,47.8,9.190833333333334,4.334044498628472
165,M,43,Michigan Bluff_to_Foresthill,6.299999999999997,1531.1450621200022,1449.0846920400024,-0.018318636156226434,55.7,11.01361111111111,4.87532244196044
165,M,43,Foresthill_to_Rucky Chucky,16.0,2334.314379159998,4858.340050479998,-0.031168987128378137,62.0,12.305833333333334,5.421176470588238
165,M,43,Rucky Chucky_to_Green Gate,1.7999999999999972,690.0164262800002,118.74016128000021,0.06353791274564467,78.0,15.257222222222222,3.3162743091095055
165,M,43,Green Gate_to_Auburn Lake Trails,5.400000000000006,1046.6142067200008,886.0597396400007,0.004705208642353355,79.8,15.8,5.102362204724414
165,M,43,Auburn Lake Trails_to_Pointed Rocks,9.099999999999994,1617.2408653999992,1695.8071408799995,-0.008060583729981825,85.2,16.858333333333334,4.774118332847569
165,M,43,Pointed Rocks_to_Finish,5.900000000000006,1250.07549932,1342.8314077999999,5.891218507828883e-05,94.3,18.764444444444443,5.048728309959578
104,F,35,Start_to_Lyon Ridge,10.3,3119.632645759996,2420.8301299599966,-0.0045734890175560495,0.0,0.0,4.7981366459627335
104,F,35,Lyon Ridge_to_Red Star Ridge,5.5,1428.9961087199954,1068.8681444399945,0.009060059742034849,10.3,2.1466666666666665,5.194123819517312
104,F,35,Red Star Ridge_to_Robinson Flat,14.5,2667.040767760004,3404.511263800005,-0.019540777186332042,15.8,3.2055555555555557,5.413253136990564
104,F,35,Robinson Flat_to_Dusty Corners,7.699999999999999,673.2644572400015,1657.1883732400017,-0.01889194530219063,30.3,5.884166666666666,5.81132075471698
104,F,35,Dusty Corners_to_Devil's Thumb,9.799999999999997,1734.1864071999964,3369.6096878799963,-0.0013904429802586353,38.0,7.2091666666666665,4.959932517924923
104,F,35,Devil's Thumb_to_Michigan Bluff,7.900000000000006,2262.89705404,2948.82883452,-0.013860776276281794,47.8,9.185,4.611642613912768
104,F,35,Michigan Bluff_to_Foresthill,6.299999999999997,1531.1450621200022,1449.0846920400024,-0.018318636156226434,55.7,10.898055555555555,5.379506641366221
104,F,35,Foresthill_to_Rucky Chucky,16.0,2334.314379159998,4858.340050479998,-0.031168987128378137,62.0,12.069166666666666,5.228283561768174
104,F,35,Rucky Chucky_to_Green Gate,1.7999999999999972,690.0164262800002,118.74016128000021,0.06353791274564467,78.0,15.129444444444445,2.9806807727690923
104,F,35,Green Gate_to_Auburn Lake Trails,5.400000000000006,1046.6142067200008,886.0597396400007,0.004705208642353355,79.8,15.733333333333333,4.720738222438077
104,F,35,Auburn Lake Trails_to_Pointed Rocks,9.099999999999994,1617.2408653999992,1695.8071408799995,-0.008060583729981825,85.2,16.877222222222223,4.572226099092811
104,F,35,Pointed Rocks_to_Finish,5.900000000000006,1250.07549932,1342.8314077999999,5.891218507828883e-05,94.3,18.8675,5.123010130246023
300,M,40,Start_to_Lyon Ridge,10.3,3119.632645759996,2420.8301299599966,-0.0045734890175560495,0.0,0.0,5.1571627260083455
300,M,40,Lyon Ridge_to_Red Star Ridge,5.5,1428.9961087199954,1068.8681444399945,0.009060059742034849,10.3,1.9972222222222222,5.441055234954658
300,M,40,Red Star Ridge_to_Robinson Flat,14.5,2667.040767760004,3404.511263800005,-0.019540777186332042,15.8,3.0080555555555555,5.341792877609496
300,M,40,Robinson Flat_to_Dusty Corners,7.699999999999999,673.2644572400015,1657.1883732400017,-0.01889194530219063,30.3,5.7225,6.194413407821229
300,M,40,Dusty Corners_to_Devil's Thumb,9.799999999999997,1734.1864071999964,3369.6096878799963,-0.0013904429802586353,38.0,6.9655555555555555,5.161667885881493
300,M,40,Devil's Thumb_to_Michigan Bluff,7.900000000000006,2262.89705404,2948.82883452,-0.013860776276281794,47.8,8.864166666666666,4.082687338501294
300,M,40,Michigan Bluff_to_Foresthill,6.299999999999997,1531.1450621200022,1449.0846920400024,-0.018318636156226434,55.7,10.799166666666666,4.512534818941503
300,M,40,Foresthill_to_Rucky Chucky,16.0,2334.314379159998,4858.340050479998,-0.031168987128378137,62.0,12.195277777777777,5.178459048817764
300,M,40,Rucky Chucky_to_Green Gate,1.7999999999999972,690.0164262800002,118.74016128000021,0.06353791274564467,78.0,15.285,3.4951456310679516
300,M,40,Green Gate_to_Auburn Lake Trails,5.400000000000006,1046.6142067200008,886.0597396400007,0.004705208642353355,79.8,15.8,4.315205327413985
300,M,40,Auburn Lake Trails_to_Pointed Rocks,9.099999999999994,1617.2408653999992,1695.8071408799995,-0.008060583729981825,85.2,17.05138888888889,4.724545716758008
300,M,40,Pointed Rocks_to_Finish,5.900000000000006,1250.07549932,1342.8314077999999,5.891218507828883e-05,94.3,18.9775,5.267857142857143
30,M,36,Start_to_Lyon Ridge,10.3,3119.632645759996,2420.8301299599966,-0.0045734890175560495,0.0,0.0,6.080682190882256
30,M,36,Lyon Ridge_to_Red Star Ridge,5.5,1428.9961087199954,1068.8681444399945,0.009060059742034849,10.3,1.693888888888889,6.279733587059945
30,M,36,Red Star Ridge_to_Robinson Flat,14.5,2667.040767760004,3404.511263800005,-0.019540777186332042,15.8,2.569722222222222,7.02840985593106
30,M,36,Robinson Flat_to_Dusty Corners,7.699999999999999,673.2644572400015,1657.1883732400017,-0.01889194530219063,30.3,4.632777777777778,7.8974358974359
30,M,36,Dusty Corners_to_Devil's Thumb,9.799999999999997,1734.1864071999964,3369.6096878799963,-0.0013904429802586353,38.0,5.607777777777778,6.174308715435769
30,M,36,Devil's Thumb_to_Michigan Bluff,7.900000000000006,2262.89705404,2948.82883452,-0.013860776276281794,47.8,7.195,5.460829493087566
30,M,36,Michigan Bluff_to_Foresthill,6.299999999999997,1531.1450621200022,1449.0846920400024,-0.018318636156226434,55.7,8.641666666666666,5.254865616311394
30,M,36,Foresthill_to_Rucky Chucky,16.0,2334.314379159998,4858.340050479998,-0.031168987128378137,62.0,9.840555555555556,5.885358128129148
30,M,36,Rucky Chucky_to_Green Gate,1.7999999999999972,690.0164262800002,118.74016128000021,0.06353791274564467,78.0,12.559166666666668,2.737642585551331
30,M,36,Green Gate_to_Auburn Lake Trails,5.400000000000006,1046.6142067200008,886.0597396400007,0.004705208642353355,79.8,13.216666666666667,2.5250032471749613
30,M,36,Auburn Lake Trails_to_Pointed Rocks,9.099999999999994,1617.2408653999992,1695.8071408799995,-0.008060583729981825,85.2,15.355277777777777,2.9518832222021945
30,M,36,Pointed Rocks_to_Finish,5.900000000000006,1250.07549932,1342.8314077999999,5.891218507828883e-05,94.3,18.438055555555557,3.2737361282367523
28,F,34,Start_to_Lyon Ridge,10.3,3119.632645759996,2420.8301299599966,-0.0045734890175560495,0.0,0.0,5.061425061425062
28,F,34,Lyon Ridge_to_Red Star Ridge,5.5,1428.9961087199954,1068.8681444399945,0.009060059742034849,10.3,2.0349999999999997,5.400981996726676
28,F,34,Red Star Ridge_to_Robinson Flat,14.5,2667.040767760004,3404.511263800005,-0.019540777186332042,15.8,3.0533333333333332,5.448283060223359
28,F,34,Robinson Flat_to_Dusty Corners,7.699999999999999,673.2644572400015,1657.1883732400017,-0.01889194530219063,30.3,5.714722222222222,6.466060181945413
28,F,34,Dusty Corners_to_Devil's Thumb,9.799999999999997,1734.1864071999964,3369.6096878799963,-0.0013904429802586353,38.0,6.905555555555556,4.9992914836332725
28,F,34,Devil's Thumb_to_Michigan Bluff,7.900000000000006,2262.89705404,2948.82883452,-0.013860776276281794,47.8,8.865833333333333,4.5952496364517685
28,F,34,Michigan Bluff_to_Foresthill,6.299999999999997,1531.1450621200022,1449.0846920400024,-0.018318636156226434,55.7,10.585,4.708324683412915
28,F,34,Foresthill_to_Rucky Chucky,16.0,2334.314379159998,4858.340050479998,-0.031168987128378137,62.0,11.923055555555555,5.120910384068279
28,F,34,Rucky Chucky_to_Green Gate,1.7999999999999972,690.0164262800002,118.74016128000021,0.06353791274564467,78.0,15.0475,3.8365896980461636
28,F,34,Green Gate_to_Auburn Lake Trails,5.400000000000006,1046.6142067200008,886.0597396400007,0.004705208642353355,79.8,15.516666666666667,4.593572778827979
28,F,34,Auburn Lake Trails_to_Pointed Rocks,9.099999999999994,1617.2408653999992,1695.8071408799995,-0.008060583729981825,85.2,16.692222222222224,4.109898381633424
28,F,34,Pointed Rocks_to_Finish,5.900000000000006,1250.07549932,1342.8314077999999,5.891218507828883e-05,94.3,18.906388888888888,4.264203975105392
316,M,37,Start_to_Lyon Ridge,10.3,3119.632645759996,2420.8301299599966,-0.0045734890175560495,0.0,0.0,5.104625550660793
316,M,37,Lyon Ridge_to_Red Star Ridge,5.5,1428.9961087199954,1068.8681444399945,0.009060059742034849,10.3,2.017777777777778,5.377512221618688
316,M,37,Red Star Ridge_to_Robinson Flat,14.5,2667.040767760004,3404.511263800005,-0.019540777186332042,15.8,3.0405555555555552,5.520888418826017
