lat,lon,ele,dist_delta_meters,cumulative_dist_meters,cumulative_dist_miles,ele_delta_meters,raw_grade,smoothed_grade
39.1867892,-120.2569216,2271.41,8.673743427441647,2805.8441448672233,1.7434701821402914,1.5679999999997563,0.18077546484012658,0.15232744035595144
39.1865896,-120.2568813,2273.901,22.627336453992182,2828.4714813212154,1.7575301528200449,2.4909999999999854,0.1100880788627021,0.1536832012021474
39.1865147,-120.2568921,2275.439,8.529548929446863,2837.001030250662,1.762830167167884,1.538000000000011,0.18031434167524607,0.16444556162449614
39.186469,-120.2569323,2276.534,6.253852619007483,2843.2548828696695,1.7667161298236094,1.0950000000002547,0.175092069914183,0.17346793293098292
39.1864544,-120.2569859,2277.318,4.964337491133037,2848.2192203608024,1.769800825174812,0.7840000000001055,0.1579264104022809,0.16910852135371204
39.1864752,-120.2570771,2279.028,8.378948699287088,2856.5981690600893,1.7750072609070369,1.7099999999995816,0.20408288215740894,0.1672874081791998
39.1865605,-120.2571522,2281.448,11.747784808021848,2868.3459538681113,1.7823069937009823,2.4200000000000728,0.20599628266493286,0.15899515778257248
39.1867268,-120.2572193,2284.396,19.6193808438821,2887.9653347119934,1.794497907995326,2.94800000000032,0.1502595837992305,0.12159430135202255
39.1868494,-120.2572917,2285.864,15.08111441475628,2903.04644912675,1.8038688751403378,1.4679999999998472,0.0973402866411163,0.10522077874137939
39.1869409,-120.2573641,2287.336,12.039069177591035,2915.085518304341,1.8113496035942867,1.4719999999997526,0.12226858889885484,0.09789499796105353
39.1870469,-120.2573775,2286.304,11.901202705488744,2926.9867210098296,1.8187446658205988,-1.031999999999698,-0.0867139250996664,0.09329482853910316
39.1871571,-120.2573212,2286.876,13.206577242883128,2940.193298252713,1.8269508499285865,0.5720000000001164,0.04331175212777865,0.09367697364756654
39.187259,-120.2572434,2288.914,13.337485388508195,2953.530783641221,1.8352383765619293,2.038000000000011,0.15280241669512803,0.09138053466717362
39.187302827,-120.25722249,2289.832,5.2820822760305335,2958.8128659172517,1.8385205093078687,0.9179999999996653,0.17379509671128016,0.08320181331746947
39.187312736,-120.257217763,2290.014,1.1900511756377044,2960.002917092889,1.8392599725969256,0.18200000000024374,0.1529345995584742,0.10954959437963495
39.1875625,-120.2570986,2292.431,29.742123199131488,2989.745040292021,1.8577408654312932,2.4169999999999163,0.0812652137783659,0.12243849603329325
39.1876831,-120.256994,2293.485,16.2110102735529,3005.9560505655736,1.867813917095981,1.0540000000000873,0.06501753945092568,0.11611260662965807
39.187787,-120.256876,2294.998,15.482926760736971,3021.4389773263106,1.877434558780227,1.51299999999992,0.09772054233549204,0.117391052740591
39.1878473,-120.2567606,2296.616,12.116758489383866,3033.5557358156943,1.884963561119534,1.6179999999999382,0.13353406370338683,0.12372585996221319
39.187891,-120.2565461,2298.705,19.24969661002458,3052.805432425719,1.8969247643518015,2.088999999999942,0.10852119086968169,0.14556608033943366
39.1879554,-120.2564066,2301.309,14.249424727625712,3067.054857153345,1.9057789436442312,2.604000000000269,0.1827442194878106,0.15655987345532188
39.1880033,-120.2563663,2302.59,6.493366599139975,3073.548223752485,1.9098137333413052,1.280999999999949,0.19727825010982952,0.16079329666299866
39.1880885,-120.2563717,2304.877,9.76737852352805,3083.3156022760127,1.9158828991018484,2.286999999999807,0.2341467564189092,0.16507416046013662
39.1882028,-120.2565005,2307.3,17.066494164251168,3100.382096440264,1.9264875236471832,2.423000000000229,0.14197409126214316,0.17902515421594734
39.1883546,-120.2567633,2310.931,28.510966345549566,3128.8930627858135,1.9442034113162838,3.630999999999858,0.12735450478922966,0.18401821734218443
39.1884398,-120.2570423,2315.219,26.22628200414502,3155.1193447899586,1.9604996623914814,4.288000000000011,0.1635001102833524,0.1786617804048258
